,pq_id,passage,question,text
329,20:80-82_310,يا بني إسرائيل قد أنجيناكم من عدوكم وواعدناكم جانب الطور الأيمن ونزلنا عليكم المن والسلوى. كلوا من طيبات ما رزقناكم ولا تطغوا فيه فيحل عليكم غضبي ومن يحلل عليه غضبي فقد هوى. وإني لغفار لمن تاب وآمن وعمل صالحا ثم اهتدى.,شرط قبول توبة,تاب وآمن وعمل صالحا ثم اهتدى
330,24:2-5_310,الزانية والزاني فاجلدوا كل واحد منهما مائة جلدة ولا تأخذكم بهما رأفة في دين الله إن كنتم تؤمنون بالله واليوم الآخر وليشهد عذابهما طائفة من المؤمنين. الزاني لا ينكح إلا زانية أو مشركة والزانية لا ينكحها إلا زان أو مشرك وحرم ذلك على المؤمنين. والذين يرمون المحصنات ثم لم يأتوا بأربعة شهداء فاجلدوهم ثمانين جلدة ولا تقبلوا لهم شهادة أبدا وأولئك هم الفاسقون. إلا الذين تابوا من بعد ذلك وأصلحوا فإن الله غفور رحيم.,شرط قبول توبة,تابوا من بعد ذلك وأصلحوا
331,25:63-77_310,وعباد الرحمن الذين يمشون على الأرض هونا وإذا خاطبهم الجاهلون قالوا سلاما. والذين يبيتون لربهم سجدا وقياما. والذين يقولون ربنا اصرف عنا عذاب جهنم إن عذابها كان غراما. إنها ساءت مستقرا ومقاما. والذين إذا أنفقوا لم يسرفوا ولم يقتروا وكان بين ذلك قواما. والذين لا يدعون مع الله إلها آخر ولا يقتلون النفس التي حرم الله إلا بالحق ولا يزنون ومن يفعل ذلك يلق أثاما. يضاعف له العذاب يوم القيامة ويخلد فيه مهانا. إلا من تاب وآمن وعمل عملا صالحا فأولئك يبدل الله سيئاتهم حسنات وكان الله غفورا رحيما. ومن تاب وعمل صالحا فإنه يتوب إلى الله متابا. والذين لا يشهدون الزور وإذا مروا باللغو مروا كراما. والذين إذا ذكروا بآيات ربهم لم يخروا عليها صما وعميانا. والذين يقولون ربنا هب لنا من أزواجنا وذرياتنا قرة أعين واجعلنا للمتقين إماما. أولئك يجزون الغرفة بما صبروا ويلقون فيها تحية وسلاما. خالدين فيها حسنت مستقرا ومقاما. قل ما يعبأ بكم ربي لولا دعاؤكم فقد كذبتم فسوف يكون لزاما.,شرط قبول توبة,تاب وآمن وعمل عملا صالحا
332,25:63-77_310,وعباد الرحمن الذين يمشون على الأرض هونا وإذا خاطبهم الجاهلون قالوا سلاما. والذين يبيتون لربهم سجدا وقياما. والذين يقولون ربنا اصرف عنا عذاب جهنم إن عذابها كان غراما. إنها ساءت مستقرا ومقاما. والذين إذا أنفقوا لم يسرفوا ولم يقتروا وكان بين ذلك قواما. والذين لا يدعون مع الله إلها آخر ولا يقتلون النفس التي حرم الله إلا بالحق ولا يزنون ومن يفعل ذلك يلق أثاما. يضاعف له العذاب يوم القيامة ويخلد فيه مهانا. إلا من تاب وآمن وعمل عملا صالحا فأولئك يبدل الله سيئاتهم حسنات وكان الله غفورا رحيما. ومن تاب وعمل صالحا فإنه يتوب إلى الله متابا. والذين لا يشهدون الزور وإذا مروا باللغو مروا كراما. والذين إذا ذكروا بآيات ربهم لم يخروا عليها صما وعميانا. والذين يقولون ربنا هب لنا من أزواجنا وذرياتنا قرة أعين واجعلنا للمتقين إماما. أولئك يجزون الغرفة بما صبروا ويلقون فيها تحية وسلاما. خالدين فيها حسنت مستقرا ومقاما. قل ما يعبأ بكم ربي لولا دعاؤكم فقد كذبتم فسوف يكون لزاما.,شرط قبول توبة,تاب وعمل صالحا
333,28:60-67_310,وما أوتيتم من شيء فمتاع الحياة الدنيا وزينتها وما عند الله خير وأبقى أفلا تعقلون. أفمن وعدناه وعدا حسنا فهو لاقيه كمن متعناه متاع الحياة الدنيا ثم هو يوم القيامة من المحضرين. ويوم يناديهم فيقول أين شركائي الذين كنتم تزعمون. قال الذين حق عليهم القول ربنا هؤلاء الذين أغوينا أغويناهم كما غوينا تبرأنا إليك ما كانوا إيانا يعبدون. وقيل ادعوا شركاءكم فدعوهم فلم يستجيبوا لهم ورأوا العذاب لو أنهم كانوا يهتدون. ويوم يناديهم فيقول ماذا أجبتم المرسلين. فعميت عليهم الأنباء يومئذ فهم لا يتساءلون. فأما من تاب وآمن وعمل صالحا فعسى أن يكون من المفلحين.,شرط قبول توبة,تاب وآمن وعمل صالحا
334,58:12-13_310,يا أيها الذين آمنوا إذا ناجيتم الرسول فقدموا بين يدي نجواكم صدقة ذلك خير لكم وأطهر فإن لم تجدوا فإن الله غفور رحيم. أأشفقتم أن تقدموا بين يدي نجواكم صدقات فإذ لم تفعلوا وتاب الله عليكم فأقيموا الصلاة وآتوا الزكاة وأطيعوا الله ورسوله والله خبير بما تعملون.,شرط قبول توبة,أقيموا الصلاة وآتوا الزكاة وأطيعوا الله ورسوله
335,66:8-9_310,يا أيها الذين آمنوا توبوا إلى الله توبة نصوحا عسى ربكم أن يكفر عنكم سيئاتكم ويدخلكم جنات تجري من تحتها الأنهار يوم لا يخزي الله النبي والذين آمنوا معه نورهم يسعى بين أيديهم وبأيمانهم يقولون ربنا أتمم لنا نورنا واغفر لنا إنك على كل شيء قدير. يا أيها النبي جاهد الكفار والمنافقين واغلظ عليهم ومأواهم جهنم وبئس المصير.,شرط قبول توبة,توبوا إلى الله توبة نصوحا
336,2:177-177_325,ليس البر أن تولوا وجوهكم قبل المشرق والمغرب ولكن البر من آمن بالله واليوم الآخر والملائكة والكتاب والنبيين وآتى المال على حبه ذوي القربى واليتامى والمساكين وابن السبيل والسائلين وفي الرقاب وأقام الصلاة وآتى الزكاة والموفون بعهدهم إذا عاهدوا والصابرين في البأساء والضراء وحين البأس أولئك الذين صدقوا وأولئك هم المتقون.,بر,من آمن بالله واليوم الآخر والملائكة والكتاب والنبيين
337,2:177-177_325,ليس البر أن تولوا وجوهكم قبل المشرق والمغرب ولكن البر من آمن بالله واليوم الآخر والملائكة والكتاب والنبيين وآتى المال على حبه ذوي القربى واليتامى والمساكين وابن السبيل والسائلين وفي الرقاب وأقام الصلاة وآتى الزكاة والموفون بعهدهم إذا عاهدوا والصابرين في البأساء والضراء وحين البأس أولئك الذين صدقوا وأولئك هم المتقون.,بر,آتى المال على حبه ذوي القربى واليتامى والمساكين وابن السبيل والسائلين وفي الرقاب
338,2:177-177_325,ليس البر أن تولوا وجوهكم قبل المشرق والمغرب ولكن البر من آمن بالله واليوم الآخر والملائكة والكتاب والنبيين وآتى المال على حبه ذوي القربى واليتامى والمساكين وابن السبيل والسائلين وفي الرقاب وأقام الصلاة وآتى الزكاة والموفون بعهدهم إذا عاهدوا والصابرين في البأساء والضراء وحين البأس أولئك الذين صدقوا وأولئك هم المتقون.,بر,أقام الصلاة
